Vuosi;Tunnusluku;Helsingin seudun liikenne;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;Uusimaa;Kaakkois-Suomi;Pohjois-Savo;Etelä-Pohjanmaa;Keski-Suomi;Pirkanmaa;Varsinais-Suomi;Pohjois-Pohjanmaa;Lappi
2013;Joukkoliikenteen lippualue;HSL;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;;;;;;;;;
2013;Toimivaltainen viranomainen:;HSL;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;UUD-ELY;KaS-ELY;PoS-ELY;EPO-ELY;KES-ELY;PIR-ELY;VAR-ELY;POP-ELY;LAP-ELY
2013;PSA: Liikennöintikorvaus yhteensä;441337388,6;2000000;0;605204,75;0;0;0;0;802373,92;0;108266,17;204643,6364;0;0;690064;0;204324;39080597,79;36208000;0;563316,37;0;489336;0;0;370500;1626985;933069;4816414,545;2540585;1563200;1248011;1177279,618;4707472;2550000
2013;PSA: Liikennöintikorvaus kuukaudessa;36778115,72;166666,6667;0;50433,72917;0;0;0;0;66864,49333;0;9022,180833;17053,63636;0;0;57505,33333;0;17027;3256716,483;3017333,333;0;46943,03083;0;40778;0;0;30875;135582,0833;77755,75;401367,8788;211715,4167;130266,6667;104000,9167;98106,63485;392289,3333;212500
2013;PSA: Lipputulot kertalipuista yhteensä;64433230,92;0;0;97071,4;0;0;0;0;67582;0;0;0;0;0;124670,27;0;172614;5387000;5614000;0;0;0;0;0;0;12200;0;0;1926110,455;0;0;0;0;804889;0
2013;PSA: Lipputulot kertalipuista kuukaudessa;5369435,91;0;0;8089,283333;0;0;0;0;5631,833333;0;0;0;0;0;10389,18917;0;14384,5;448916,6667;467833,3333;0;0;0;0;0;0;1016,666667;0;0;160509,2045;0;0;0;0;67074,08333;0
2013;PSA: Lipputulot arvolipuista yhteensä;72825649,98;0;0;19672,55;0;0;0;0;0;0;0;0;0;0;0;0;0;13858000;4908750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266100;0
2013;PSA: Lipputulot arvolipuista kuukaudessa;6068804,165;0;0;1639,379167;0;0;0;0;0;0;0;0;0;0;0;0;0;1154833,333;409062,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22175;0
2013;PSA: Lipputulot kausilipuista yhteensä;140609792,8;0;0;95574,58;0;0;0;0;266354;0;0;88363,63636;2237830,5;0;366781,11;0;0;9104000;5629000;0;0;0;0;0;0;36600;0;0;825475,9091;0;1200300;0;1700909,091;1024815;1550000
2013;PSA: Lipputulot kausilipuista kuukaudessa;11717482,73;0;0;7964,548333;0;0;0;0;22196,16667;0;0;7363,636364;186485,875;0;30565,0925;0;0;758666,6667;469083,3333;0;0;0;0;0;0;3050;0;0;68789,65909;0;100025;0;141742,4242;85401,25;129166,6667
2013;PSA: Lipputulot yhteensä;277868673,7;0;0;212318,53;0;0;0;0;333936;0;0;88363,63636;2237830,5;0;491451,38;0;172614;28349000;16151750;0;0;0;0;0;0;48800;0;0;2751586,364;0;1200300;0;1700909,091;2095804;1550000
2013;PSA: Lipputulot yhteensä kuukaudessa;23155722,81;0;0;17693,21083;0;0;0;0;27828;0;0;7363,636364;186485,875;0;40954,28167;0;14384,5;2362416,667;1345979,167;0;0;0;0;0;0;4066,666667;0;0;229298,8636;0;100025;0;141742,4242;174650,3333;129166,6667
2013;PSA-liikenteen liikennöintikustannukset;441 337 389;2 000 000;0;605 205;0;0;0;0;802 374;0;108 266;204 644;0;0;690 064;0;204 324;39 080 598;36 208 000;0;563 316;0;489 336;0;0;370 500;1626985;933069;4816414,545;2540585;1563200;1248011;1177279,618;4707472;2550000
2013;ME: Linja-kilometrit vuodessa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16050;0;0;0;0;0;0;0;0;1168357;0;307750;147300;0;414654;725000;140800;0
2013;ME: Linja-kilometrit kuukaudessa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1337,5;0;0;0;0;0;0;0;0;97363,08333;0;25645,83333;12275;0;34554,5;60416,66667;11733,33333;0
2013;ME: Lähtöjen määrä vuodessa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1070;0;0;0;0;0;0;0;0;5957;0;2569;2300;0;2830;3900;400;0
2013;ME: Lähtöjen määrä kuukaudessa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89,16666667;0;0;0;0;0;0;0;0;496,4166667;0;214,0833333;191,6666667;0;235,8333333;325;33,33333333;0
2013;Asiakashinnan mukaiset nousukorvaukset markkinaehtoiselle liikenteelle yhteensä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;PSA: Nousijaa/linja-kilometri;3,711833566;0,272;0;0,45941464;0;0;0;0;0,306459748;0;0,345948055;0;1,082931324;0;0,801476886;0;0,308000376;2,354606312;0;0;0,568246594;0;1,005474291;0;0;0,147575581;0;0;0;0;0;0;0;0;0
2013;PSA: Nousijaa/lähtö;54,86809108;0;0;4,908271456;0;0;0;0;8,91035015;0;0;0;0;0;19,78141779;0;0;34,61664867;21;0;0;0;7,637542088;0;0;4,959554513;0;0;0;0;0;0;0;0;0
2013;PSA: Kustannukset/linja-kilometri;4,745034405;2,666666667;0;2,642730129;0;0;0;0;3,175065545;0;1,508557714;1,627818182;0,516904377;0;2,008013902;0;2,085076253;3,020694983;0;0;1,387659892;0;2,711303191;0;0;2,154069767;0;0;0;0;0;0;0;0;0
2013;PSA: Kustannukset/nousija;1,278353224;9,803921569;0;5,752385536;0;0;0;0;10,36046518;0;4,360648059;0;0,477319628;0;2,505392153;0;6,769719828;1,282887491;1,724190476;0;2,442003009;0;2,696541539;0;0;14,59638341;0;0;0;0;0;0;0;0;0
2013;PSA: Valtion rahoitus /linja-kilometri;0,062590314;1,313333333;0;0,693577718;0;0;0;0;1,544111175;0;0;2,605555556;0,259670574;0;0,507987763;0;5,843903329;0,188365432;0;0;0;0;14,56503768;0;0;2,33255814;0;0;0;0;0;0;0;0;0
2013;PSA: Lipputulot/linja-kilometri;2,987502194;0;0;0,686342016;0;0;0;0;0,933080552;0;0;0,490909091;0,516904377;0;0,835233481;0;0,954834356;2,191207068;0;0;0;0;0;0;0;0,28372093;0;0;0;0;0;0;0;0;0
2013;Joukkoliikenteen järjestämisen kustannukset;208273766,2;2092000;0;608581,68;0;221100;32691;120000;892891,92;0;348266,17;352943,6364;150000;15000;726064;179980;417128;13451597,79;21696250;120000;623316,37;0;770336;0;27137;391700;1956985;933069;5176414,545;2740585;1653756;1368011;1177279,618;4700758;2655572
2013;Tyytyväisten käyttäjien osuus (%);88;;;;;;;79,4;;;;;;;;;;;80;;;;;;;;0;0;0;0;0;0;0;0;0
2013;Brutto: Nousijat tammikuussa;31727000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2942833;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat helmikuussa;28721000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2676432;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat maaliskuussa;31232000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2871399;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat huhtikuussa;31009000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2823307;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat toukokuussa;29664000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2470348;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat kesäkuussa;23394000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1758051;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat heinäkuussa;20797000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1709232;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat elokuussa;27271000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2281732;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat syyskuussa;29358000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2604715;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat lokakuussa;32002000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2897159;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat marraskuussa;32161000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2947394;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Nousijat joulukuussa;27903000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2474902;1750000;0;19223,16667;0;0;0;0;2115,25;0;0;0;0;0;0;0;4688,75;0
2013;Brutto: Arkipäivän keskimääräinen nousumäärä (syyskuu-huhtikuu arkipäivien keskiarvo);1191450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118000;80000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Brutto: Lauantain keskimääräinen nousumäärä (syyskuu-huhtikuu lauantaiden keskiarvo);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Brutto: Sunnuntain keskimääräinen nousumäärä (syyskuu-huhtikuu sunnuntaiden keskiarvo);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41000;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;KOS: Nousijat tammikuussa;0;17000;0;20200;0;0;0;0;11434;0;2088;0;390693,9167;0;60015;0;4640;457,75;0;0;0;0;21982;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;50700;21666,66667
2013;KOS: Nousijat helmikuussa;0;17000;0;15135;0;0;0;0;10156;0;1751;0;390693,9167;0;46855;0;4640;457,75;0;0;0;0;20069;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;50700;21666,66667
2013;KOS: Nousijat maaliskuussa;0;17000;0;18665;0;0;0;0;10991;0;2136;0;390693,9167;0;58951;0;4640;457,75;0;0;0;0;19372;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;50700;21666,66667
2013;KOS: Nousijat huhtikuussa;0;17000;0;14046;0;0;0;0;11008;0;1678;0;390693,9167;0;42991;0;4640;457,75;0;0;0;0;17598;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;50700;21666,66667
2013;KOS: Nousijat toukokuussa;0;17000;0;8983;0;0;0;0;11434;0;1249;0;390693,9167;0;37034;0;4640;457,75;0;0;0;0;11978;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;50700;21666,66667
2013;KOS: Nousijat kesäkuussa;0;17000;0;3543;0;0;0;0;2312;0;2744;0;390693,9167;0;9773;0;4640;457,75;0;0;0;0;7935;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;9200;21666,66667
2013;KOS: Nousijat heinäkuussa;0;17000;0;2408;0;0;0;0;1903;0;3388;0;390693,9167;0;10000;0;4640;457,75;0;0;0;0;8250;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;9200;21666,66667
2013;KOS: Nousijat elokuussa;0;17000;0;6427;0;0;0;0;6112,5;0;3205;0;390693,9167;0;28750;0;4640;457,75;0;0;0;0;10322;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;9200;21666,66667
2013;KOS: Nousijat syyskuussa;0;17000;0;9596;0;0;0;0;10894;0;1264;0;390693,9167;0;36998;0;4640;457,75;0;0;0;0;11561;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;50700;21666,66667
2013;KOS: Nousijat lokakuussa;0;17000;0;13180;0;0;0;0;11434;0;1441;0;390693,9167;0;40726;0;4640;457,75;0;0;0;0;15506;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;50700;21666,66667
2013;KOS: Nousijat marraskuussa;0;17000;0;16500;0;0;0;0;10679;0;1810;0;390693,9167;0;51181;0;4640;457,75;0;0;0;0;18451;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;50700;21666,66667
2013;KOS: Nousijat joulukuussa;0;17000;0;13436;0;0;0;0;11320;0;2074;0;390693,9167;0;48315;0;4640;457,75;0;0;0;0;18444;0;0;0;0;10930,83;56770;42663,58333;23616,66667;16354,75;29166,66667;50700;21666,66667
2013;KOS: Arkipäivän keskimääräinen nousumäärä (syyskuu-huhtikuu arkipäivien keskiarvo);0;0;0;0;0;0;0;0;386;0;0;73;0;0;2353;0;0;0;0;0;0;0;13774,31111;0;0;0;0;0;0;505564;0;0;0;2505;0
2013;KOS: Lauantain keskimääräinen nousumäärä (syyskuu-huhtikuu lauantaiden keskiarvo);0;0;0;0;0;0;0;0;97;0;0;250;0;0;837;0;0;0;0;0;0;0;2238,325556;0;0;0;0;0;0;1864;0;0;0;218;0
2013;KOS: Sunnuntain keskimääräinen nousumäärä (syyskuu-huhtikuu sunnuntaiden keskiarvo);0;0;0;0;0;0;0;0;312;0;0;85;0;0;0;0;0;0;0;0;0;0;1205,252222;0;0;0;0;0;0;4535;0;0;0;163;0
2013;Brutto: Linja-kilometrit tammikuussa;8156851,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1146021;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit helmikuussa;7406552,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1040963;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit maaliskuussa;7890043,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1110409;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit huhtikuussa;7862030,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1104346;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit toukokuussa;8055463,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1124868;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit kesäkuussa;7051034,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859327;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit heinäkuussa;7002429,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;953643;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit elokuussa;7825501,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1090046;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit syyskuussa;7892801,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1107098;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit lokakuussa;8355970,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1173238;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit marraskuussa;7900596,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1108929;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Linja-kilometrit joulukuussa;7611090,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1034233;0;0;33828,91667;0;0;0;0;14333,33333;0;0;0;0;0;0;0;26684,5;0
2013;Brutto: Talviliikenteen keskimääräisen arkivuorokauden tarjonta (syyskuu-huhtikuu);305636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41825;38109,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Brutto: Talviliikenteen keskimääräisen lauantain tarjonta (syyskuu-huhtikuu);187770,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26851;24563,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Brutto: Talviliikenteen keskimääräisen sunnuntain tarjonta (syyskuu-huhtikuu);145275,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19498;15103,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;KOS: Linja-kilometrit tammikuussa;0;62500;0;29816,2;0;0;0;0;34536;0;5472;15000;360774,4167;0;54000;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;300513;248333,3333
2013;KOS: Linja-kilometrit helmikuussa;0;62500;0;26164,6;0;0;0;0;30336;0;4708;15000;360774,4167;0;54000;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;300392;248333,3333
2013;KOS: Linja-kilometrit maaliskuussa;0;62500;0;27643,6;0;0;0;0;32320;0;5431;15000;360774,4167;0;54000;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;279714;248333,3333
2013;KOS: Linja-kilometrit huhtikuussa;0;62500;0;28464,6;0;0;0;0;33136;0;5298;15000;360774,4167;0;54000;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;300864;248333,3333
2013;KOS: Linja-kilometrit toukokuussa;0;62500;0;28633,6;0;0;0;0;34536;0;5570;15000;360774,4167;0;54000;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;300864;248333,3333
2013;KOS: Linja-kilometrit kesäkuussa;0;62500;0;17685,8;0;0;0;0;16820;0;8403;15000;360774,4167;0;24200;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;232240;248333,3333
2013;KOS: Linja-kilometrit heinäkuussa;0;62500;0;14075,6;0;0;0;0;18321;0;9468;15000;360774,4167;0;24200;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;232240;248333,3333
2013;KOS: Linja-kilometrit elokuussa;0;62500;0;26144,6;0;0;0;0;25888,5;0;6481;15000;360774,4167;0;54000;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;279625;248333,3333
2013;KOS: Linja-kilometrit syyskuussa;0;62500;0;28414,6;0;0;0;0;32000;0;5298;15000;360774,4167;0;54000;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;312614;248333,3333
2013;KOS: Linja-kilometrit lokakuussa;0;62500;0;29942,8;0;0;0;0;34536;0;5194;15000;360774,4167;0;54000;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;290000;248333,3333
2013;KOS: Linja-kilometrit marraskuussa;0;62500;0;28496,6;0;0;0;0;32056;0;5274;15000;360774,4167;0;54000;0;15065;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;312394;248333,3333
2013;KOS: Linja-kilometrit joulukuussa;0;62500;0;23865,4;0;0;0;0;33400;0;5171;15000;360774,4167;0;54000;0;15064;7041,416667;0;0;0;0;15040;0;0;0;113601,6667;55828;338290,25;215864,8333;121425;98250,33333;122500;289748;248333,3333
2013;KOS: Talviliikenteen keskimääräisen arkivuorokauden tarjonta (syyskuu-huhtikuu);0;0;0;1228;0;0;0;0;1400;0;0;600;0;0;1600;0;0;0;0;0;0;0;597;0;0;0;0;0;0;2483570;0;0;0;15088;0
2013;KOS: Talviliikenteen keskimääräisen lauantain tarjonta (syyskuu-huhtikuu);0;0;0;363;0;0;0;0;320;0;0;1200;0;0;757;0;0;0;0;0;0;0;271;0;0;0;0;0;0;54340;0;0;0;5211;0
2013;KOS: Talviliikenteen keskimääräisen sunnuntain tarjonta (syyskuu-huhtikuu);0;0;0;283;0;0;0;0;264;0;0;1000;0;0;0;0;0;0;0;0;0;0;185;0;0;0;0;0;0;52468;0;0;0;4840;0
2013;Brutto: Lähdöt tammikuussa;551508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt helmikuussa;500736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt maaliskuussa;533622,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt huhtikuussa;531516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt toukokuussa;544612,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt kesäkuussa;478513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt heinäkuussa;476230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt elokuussa;529723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt syyskuussa;533234,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt lokakuussa;564437,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt marraskuussa;533679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Lähdöt joulukuussa;514351,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73133,33333;83333,33333;0;0;0;0;0;0;426,5;0;0;0;0;0;0;0;0;0
2013;Brutto: Talviliikenteen keskimääräisen arkivuorokauden lähtömäärä (syyskuu-huhtikuu);20633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2900;3900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Brutto: Talviliikenteen keskimääräisen lauantain lähtömäärä (syyskuu-huhtikuu);12648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1900;2600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Brutto: Talviliikenteen keskimääräisen sunnuntain lähtömäärä (syyskuu-huhtikuu);9886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400;1700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;KOS: Lähdöt tammikuussa;0;0;0;2626;0;0;0;0;1203;0;0;0;0;0;2132;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;4014;1895
2013;KOS: Lähdöt helmikuussa;0;0;0;2436;0;0;0;0;1068;0;0;0;0;0;2132;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;4014;1895
2013;KOS: Lähdöt maaliskuussa;0;0;0;2528;0;0;0;0;1155;0;0;0;0;0;2132;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;4014;1895
2013;KOS: Lähdöt huhtikuussa;0;0;0;2573;0;0;0;0;1158;0;0;0;0;0;2132;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;4014;1895
2013;KOS: Lähdöt toukokuussa;0;0;0;2601;0;0;0;0;1203;0;0;0;0;0;2132;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;4014;1895
2013;KOS: Lähdöt kesäkuussa;0;0;0;1701;0;0;0;0;510;0;0;0;0;0;1260;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;2472;1895
2013;KOS: Lähdöt heinäkuussa;0;0;0;1834;0;0;0;0;513;0;0;0;0;0;1260;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;2472;1895
2013;KOS: Lähdöt elokuussa;0;0;0;2432;0;0;0;0;840;0;0;0;0;0;2132;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;2472;1895
2013;KOS: Lähdöt syyskuussa;0;0;0;2469;0;0;0;0;1143;0;0;0;0;0;2132;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;4014;1895
2013;KOS: Lähdöt lokakuussa;0;0;0;2763;0;0;0;0;1203;0;0;0;0;0;2132;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;4014;1895
2013;KOS: Lähdöt marraskuussa;0;0;0;2573;0;0;0;0;1125;0;0;0;0;0;2132;0;0;200,8333333;0;0;0;0;1980;0;0;0;2953,416667;1141,66;4691,333333;4807,5;2268,333333;1654;2583,333333;4014;1895
